Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
14.08.2025;06:00;39035,34;12333,4;1647,21;5134,77;773,65;10115,88;6526,5;315,59;95,83;1137,29;335,6;556,95;909,34;0;0;-942,31;95,64
14.08.2025;07:00;38556,33;11213,25;1358,3;5161,21;718,56;10137,27;6324,19;1449,9;88,33;1130,62;331,2;560,36;906,77;0;0;-923,71;100,08
14.08.2025;08:00;40881,73;12206,36;2010,57;5104,1;838,85;10139,3;5922,47;2461,47;89,63;1100;333,4;554,98;910,78;0;0;-884,93;94,75
14.08.2025;09:00;40987,7;11996,48;1937,31;5162,91;856,96;10138,92;5534,51;2852,41;95,23;1061,86;333,4;580,62;908,21;0;0;-566,35;95,23
14.08.2025;10:00;40439,37;11526,92;1574,46;5147,16;770,36;10146,92;5386,08;3079,52;94,33;1023,74;333,4;574,03;925,72;0;0;-245,15;101,88
14.08.2025;11:00;40485,18;11549,15;1669,22;5131,54;699,82;10153,37;5332,28;3170,03;95,5;981,81;331,2;579,26;903,32;0;0;-211,07;99,75
14.08.2025;12:00;39385,46;11004,88;1450,98;4999,05;608,79;10141,19;5203,97;3214,93;95,25;948,73;335,6;572,64;894,76;0;0;-185,93;100,62
14.08.2025;13:00;40933,94;11515,8;2189,04;5093,35;673,99;10149,64;5346,87;3225;93,54;924,2;333,4;571,03;898,51;0;0;-185,5;105,07
14.08.2025;14:00;43511,84;11936,63;4348,75;5069,24;744,81;10144,66;5427,51;3132,96;94,24;905,67;333,4;584,96;885,4;0;0;-198,52;102,13
14.08.2025;15:00;44999,18;12223,95;5633,15;5071,08;798,95;10101,36;5612,38;2894,56;93,96;892,52;331,19;562,84;875,07;0;0;-193,55;101,72
14.08.2025;16:00;47690,17;13753,62;7432,17;4819,03;962,28;10111,23;5979,41;2463,77;94,94;894,08;333,2;564,7;877,77;0;0;-695,83;99,8
14.08.2025;17:00;50149,81;14891,04;9111,5;4722,75;1176,35;10097,12;6411,34;1757,71;93,24;921,17;328,99;559,46;891,45;0;0;-916,67;104,36
14.08.2025;18:00;51796,64;15017,78;11146,17;4768,3;1455,34;10070,86;6745,36;617,98;94,83;945,8;328,98;567,2;910,1;0;0;-974,41;102,35
14.08.2025;19:00;53192,29;15126,62;12505,04;4854,63;1561,85;10057,19;7020,2;51,24;95,84;974,13;331,19;557,02;891,09;0;0;-939,31;105,56
14.08.2025;20:00;54334,04;15571,04;12998,4;4833,4;1720,36;10059,95;7071,54;1,56;94,04;1001,94;333,4;561,81;896,74;0;0;-913,28;103,14
14.08.2025;21:00;53080,33;15428,36;12087,74;4883,94;1662,49;10066,48;6889,18;0,01;94,84;1027,64;333,4;574,06;881,99;0;0;-953,93;104,13
14.08.2025;22:00;51287,89;15237,54;10816,67;4924,71;1430,07;10071,32;6713,11;0,01;94,55;1051,25;328,99;566,98;882,98;0;0;-933,7;103,41
14.08.2025;23:00;49102,06;15300,7;9006,33;4920,7;1196,51;10079,36;6500,47;0,01;95,15;1063,36;331,19;555,33;878,62;0;0;-933,15;107,48
15.08.2025;00:00;46930,69;15335,81;7095,13;4957,71;1050,47;10076,17;6270,54;0,01;94,31;1077,48;333,4;572,87;892,85;0;0;-928,43;102,37
15.08.2025;01:00;44939,7;15197,64;5491,78;5016,27;985,52;10087,2;6039,83;0,01;95,31;1092,16;326,77;558,49;898,94;0;0;-954,09;103,87
15.08.2025;02:00;43132,34;14758,21;4277,08;4985,52;826,64;10055,77;6061,29;0,01;94,62;1102,95;333,4;564,66;892,54;0;0;-928,32;107,97
15.08.2025;03:00;41894,37;14276,18;3483,05;4960,49;827,56;10084,45;6079,25;0,01;94,82;1108,88;333,4;564,09;885,91;0;0;-908,49;104,77
15.08.2025;04:00;40912,47;13436,06;3201,26;4957,51;801,39;10071,15;6241,11;0,92;95,33;1115,48;328,63;570,47;893,56;0;0;-909,14;108,74
15.08.2025;05:00;40299,94;12940,05;2819,33;4988,15;796,2;10097,09;6450,7;9,67;95,04;1122,31;333,4;567,85;898,4;0;0;-927,08;108,83
15.08.2025;06:00;38776,43;12298,85;1653,7;5068,55;700,08;10114,14;6443,47;327,51;88,14;1128,17;333,4;562,29;896,17;0;0;-942,95;104,91
15.08.2025;07:00;38521,54;10969,36;1474,12;5069,13;657,1;10128,67;6518,79;1509,98;92,97;1124,52;324,57;556,65;888,82;0;0;-895,94;102,8
15.08.2025;08:00;40587,56;10937,85;2429,87;5020,5;780,28;10148,75;6441,47;2531,38;93,87;1104,32;335,6;561,8;903,24;0;0;-800,96;99,59
15.08.2025;09:00;40558,44;10353,88;2310,42;4991,27;770,17;10139,73;6434,52;2900,29;93,8;1071,89;326,78;552,26;913,68;0;0;-395,53;95,28
15.08.2025;10:00;40092,87;9969,5;1857,11;4858,91;854,79;10126,13;6474,06;3108,8;94,78;1045,94;333,4;568,25;904,65;0;0;-202,9;99,45
15.08.2025;11:00;39837,14;9622,35;1983,24;4750,35;886,43;10124,77;6379,84;3204,88;90,38;1013,96;333,39;562,48;898,67;0;0;-108,23;94,63
15.08.2025;12:00;38163,51;8344,46;1635,34;4660,37;701,94;10121,85;6666,66;3210,32;85,48;983,5;331,2;548,93;910,22;0;0;-132,62;95,86
15.08.2025;13:00;38419,92;8004,72;1894,4;4676,93;728,29;10097,88;7006,19;3203,77;95,56;955,31;330,9;561,12;908,25;0;0;-139,41;96,01
15.08.2025;14:00;42180,58;9148,7;4216,14;4711,11;777,41;10124,48;7342,52;3091,89;93,87;939,74;333,4;564,72;906,6;0;0;-167,89;97,89
15.08.2025;15:00;43867,24;9757,95;5203,16;4555,88;830,14;10093;7770,15;2918,86;94,87;933,12;333,4;577,76;902,61;0;0;-201,92;98,26
15.08.2025;16:00;46019,34;11177,68;6132,07;4445,43;924,28;9819,84;8197,47;2643,59;95,58;934,1;333,4;559,9;912,15;0;0;-255,41;99,26
15.08.2025;17:00;48940,4;12892,75;8097,56;3993,14;990,29;9799,84;8630,93;1929,31;96,18;946,4;326,78;559,83;912,03;0;0;-337,69;103,05
15.08.2025;18:00;50322,28;13368,87;10185,54;3999,77;1303,36;9798,26;8938,04;667,73;95,67;967,31;320,16;576,59;908,04;0;0;-910,24;103,18
15.08.2025;19:00;51889,1;13744,01;11550,02;4018,18;1492,41;9787,53;9124,96;41,28;94,25;995,64;331,19;579,41;892,17;0;0;-865,69;103,74
15.08.2025;20:00;52821,71;13799,66;12199,94;4142,94;1618,62;9807,95;9171,17;0,06;93,85;1023,63;331,2;577,24;888,91;0;0;-936,48;103,02
15.08.2025;21:00;51550,93;13538,77;10977,29;4470,3;1512,73;9771,64;9187,91;0,01;93,85;1019,51;331,2;566,89;887,57;0;0;-908,79;102,05
15.08.2025;22:00;50085,35;13231,81;9743,22;4618,66;1248,3;9788,63;9314,39;0,01;93,86;1063,59;337,8;560,23;894,62;0;0;-909,76;99,99
15.08.2025;23:00;48050,15;13103,85;7976,12;4692,13;1075,7;9792,11;9301,35;0,01;93,68;1076,77;335,6;566,15;879,72;0;0;-944,53;101,49
16.08.2025;00:00;45873,37;12681,05;6207,45;4717,5;1066,58;9795,42;9275,38;0,01;93,37;1090,07;331,2;567,65;900,95;0;0;-954,6;101,34
16.08.2025;01:00;43856,07;11830,63;5094,51;4684,53;1076,98;9801,88;9249,58;0,01;93,47;1103,48;328,98;570,52;893,01;0;0;-972,9;101,39
16.08.2025;02:00;42312,08;11525,17;3956,52;4644,43;986,3;9790,76;9237,06;0,01;93,02;1113,23;333,4;581,8;892,77;0;0;-945,11;102,72
16.08.2025;03:00;40851,28;11376,23;3219,55;4270,36;898,8;9802,38;9097,44;0,01;93,23;1119,11;333,4;567,62;894,29;0;0;-923,19;102,05
16.08.2025;04:00;39888,81;10572,74;3135,73;4231,64;820,16;9784,31;9177,01;0,26;93,13;1133,43;337,8;561,72;876,48;0;0;-935,64;100,04
16.08.2025;05:00;39069,79;10273,67;2971,35;4164,71;795,63;9796,07;8895,38;7,78;91,87;1145,67;331,2;558,36;883,88;0;0;-940,78;95
16.08.2025;06:00;37238,43;9546,55;1820,57;4228,27;763,39;9752,13;8693,45;308,06;88,99;1153,6;331,19;546,84;895,71;0;0;-978,85;88,53
16.08.2025;07:00;35970,22;7182,12;1946,14;4379,64;831,41;9579,25;8361,98;1483,52;90,94;1145,52;337,8;550,18;906,82;0;0;-923,22;98,12
16.08.2025;08:00;36121,23;5991,62;2115,12;4443,41;905,42;9614,25;8133,99;2523,82;90,64;1120,89;333,4;547;904,08;0;0;-703,28;100,87
16.08.2025;09:00;35593,12;5671,98;2054,98;4371,91;795,31;9613,05;7775,42;2880,37;83,42;1085,32;322,36;560,48;897,51;0;0;-621,78;102,79
16.08.2025;10:00;34695,25;4759,08;2152,32;4249,99;636,52;9432,71;7548,91;3044,85;83,92;1052,46;328,99;559,97;906,52;0;0;-158,88;97,89
16.08.2025;11:00;34166,58;4538,42;2117,39;4302,07;661,62;9134,39;7431,49;3132,06;84,22;1020,39;333,4;564,39;906,77;0;0;-161,38;101,35
16.08.2025;12:00;33590,25;4520,55;2058,46;4396,86;581,01;8625,25;7511,37;3126,59;84,42;981,88;333,4;547,33;903,38;0;0;-179,45;99,2
16.08.2025;13:00;34793,34;4555,44;2447,32;4467,47;761,17;8997,46;7712,69;3102,01;84,2;952,59;331,2;541,11;904,72;0;0;-163,98;99,94
16.08.2025;14:00;35559,26;4392,03;4087,4;4714,38;661,72;8075,61;8004,56;3014,88;84,3;931,76;324,57;551,5;903,22;0;0;-288,64;101,97
16.08.2025;15:00;37375,11;5502,04;4739,97;4906,03;658,04;7807,21;8236,5;2897,02;83,11;920,31;295,86;551,93;906,14;0;0;-230,96;101,91
16.08.2025;16:00;39991,03;6345,61;5728,72;5129,84;716,78;8298,64;8469,75;2630,24;86,7;925,19;331,2;558,47;909,46;0;0;-241,2;101,63
16.08.2025;17:00;43426,06;8537;6552,81;5086,73;867,77;9367,57;8556,65;1861,44;92,7;941,75;328,98;551,44;914,48;0;0;-337;103,74
16.08.2025;18:00;46798,7;11955,59;7583,5;4984,59;1228,01;9811,19;8652,87;620,95;93,59;964,61;331,2;564,94;913,53;0;0;-1003,83;97,96
16.08.2025;19:00;48960,89;12729,97;9292,91;5090,49;1436,62;9810,6;8560,78;36,36;93,58;994,5;331,2;562,78;918,53;0;0;-997,62;100,19
16.08.2025;20:00;49805,71;12590,48;10354,66;5112,3;1500,23;9801,39;8461,21;0,03;93,4;1028,38;333,4;555,75;901,28;0;0;-1026,87;100,07
16.08.2025;21:00;48644,88;12580,4;9376,61;5063,8;1381,46;9815,64;8377,8;0,01;94,29;1054,27;333,4;559,8;911,36;0;0;-1003,54;99,58
16.08.2025;22:00;47115,59;12592,9;8235,99;5049,09;1312,72;9760,07;8063,22;0,01;93,29;1076,97;326,78;565,49;921,81;0;0;-980,83;98,08
16.08.2025;23:00;45105,03;12313,8;7321,63;5149,19;1127,58;9757,69;7333,64;0,01;95,21;1096,39;333,4;545,8;920,18;0;0;-990,07;100,58
17.08.2025;00:00;43172;12759,49;5621,27;5145,77;980,34;9752,42;6777,7;0,01;94,96;1110,62;298,08;572,22;922,14;0;0;-964,41;101,39
17.08.2025;01:00;41472,05;12696,95;4475,9;5368,34;938,44;9769,91;6207,88;0,01;95,66;1123,93;249,49;554,08;926,73;0;0;-1036,8;101,53
17.08.2025;02:00;39830,9;11934,23;3776,09;5448,78;851,89;9786,83;5988,39;0,01;94,35;1129,42;247,28;566,43;926,12;0;0;-1020,98;102,06
17.08.2025;03:00;38551,78;11521,74;3050,33;5504,92;734,01;9796,6;5885;0,01;93,76;1144,63;240,65;565,39;934,25;0;0;-1023,16;103,65
17.08.2025;04:00;37521,27;10623,51;2906,8;5530,42;754,66;9808,26;5795;0,28;93,46;1158,06;242,86;563,94;933,91;0;0;-986,57;96,68
17.08.2025;05:00;36598,88;10183,46;2607,3;5550,15;825,92;9821,74;5517,6;9,01;93,36;1161,81;247,28;569,63;933,61;0;0;-1012,56;90,57
17.08.2025;06:00;34729,29;9362,37;1622,51;5548,17;802,58;9818,86;5189,43;307,04;86,76;1164,15;242,86;567,23;932,5;0;0;-1006,01;90,84
17.08.2025;07:00;31954,53;6670,02;1537,08;5530,11;618,81;9393,31;4633,92;1501,75;84,06;1158,35;240,65;558,56;920,98;0;0;-982,59;89,52
17.08.2025;08:00;29349,24;4502,58;2552,63;5350,92;587,41;7597,96;4171,41;2551,43;82,06;1128,93;242,86;527,69;917,36;0;0;-956,94;92,94
17.08.2025;09:00;27145,65;3832,83;2439,37;5317,93;549,11;5887,85;3918,21;2925,62;80,25;1088,23;240,65;527,34;916,43;0;0;-673,54;95,37
17.08.2025;10:00;26934,56;3824,03;2342,92;5199,61;553,76;5484,43;3827,36;3080,79;80,84;1054,14;234,83;526,32;901,82;0;0;-270,88;94,59
17.08.2025;11:00;26837,53;3816,31;2441,43;5035,25;568,31;5295,99;3711,73;3237,7;81,15;1012;229,62;546,54;910,09;0;0;-141,44;92,85
17.08.2025;12:00;26991,88;3615,52;2689,71;5005,23;523,6;5416,49;3749,83;3273,08;81,95;990,3;236,45;545,6;915,35;0;0;-147,94;96,71
17.08.2025;13:00;28252,46;3697,03;2898,6;4953,51;638,84;6259,39;3864,15;3260,51;85,13;968,66;236,25;557,31;898,69;0;0;-164,66;99,05
17.08.2025;14:00;29579,45;3920,98;3323,12;5185,19;624,33;6801,24;3970,38;3157,67;85,74;952,75;236,25;461,51;893,36;0;0;-131,43;98,36
17.08.2025;15:00;32061,95;4336,72;4579,77;5289,41;613,76;7699,99;4011,53;3006,31;90,83;947,07;242,86;456,3;887,88;0;0;-197,4;96,92
17.08.2025;16:00;34962,57;5626,23;4901,96;5364,32;603,1;9099,62;4077,79;2695,75;94,13;954,77;236,24;583,88;893,66;0;0;-263,57;94,69
17.08.2025;17:00;38855,22;9171,38;5602,05;5229,24;780,17;9543,8;4233,85;1872,2;91,63;973,74;245,07;597,2;900,82;0;0;-480,74;94,81
17.08.2025;18:00;42793,1;12986,74;6830,89;5244,03;1107,39;9797,5;4299,04;608,01;93,33;995,54;242,86;592,21;907,76;0;0;-1007,8;95,6
17.08.2025;19:00;45326,21;13757,89;9394,2;5225,87;1241,21;9794,46;3944,52;33,15;92,73;1022,95;242,86;588,48;901,61;0;0;-1014,27;100,55
17.08.2025;20:00;46903,39;14050,64;11081,7;5135,45;1476,91;9810,17;3425,14;0,05;93,13;1049,41;245,07;585,9;894,06;0;0;-1042,23;97,99
17.08.2025;21:00;46008;14175,61;10773,87;4970,2;1362,15;9801,34;2988,88;0,01;93,03;1070,05;240,65;595,59;885,14;0;0;-1051,35;102,83
17.08.2025;22:00;43351,55;13353,57;9452,98;5102,32;1175,9;9791,59;2468,62;0,01;93,43;1084,02;245,07;585,68;910,61;0;0;-1015,31;103,06
17.08.2025;23:00;43333,68;15212,73;7738,73;5324,66;1121,12;9791,57;2132,91;0,01;92,04;1087,7;256,12;562,88;900,66;0;0;-992,4;104,95
18.08.2025;00:00;41647,7;15166,68;6479,85;5411,98;951,16;9816,8;1795,28;0,01;92,25;1112,17;295,87;581,35;877,28;0;0;-1029,99;97,01
18.08.2025;01:00;39903,44;14973,38;4967,83;5551,69;931,75;9808,22;1473,59;0,01;92,25;1121,58;328,99;591,7;868,91;0;0;-906,6;100,14
18.08.2025;02:00;38501,67;14463,95;4025,55;5715,94;947,28;9825,37;1311,63;0,01;91,81;1130,5;331,19;588,42;871,18;0;0;-900,99;99,83
18.08.2025;03:00;37493,83;14052,75;3472,85;5766,56;874,94;9822,09;1294,54;0,01;92,11;1125,13;331,2;588,9;861,64;0;0;-889,44;100,55
18.08.2025;04:00;36985,11;13860,61;3202,62;5774,85;796,72;9815,9;1340,21;0,29;91,81;1133;331,2;575,01;861,9;0;0;-898,5;99,49
18.08.2025;05:00;36280,01;13818,18;2681,79;5808,64;722,46;9818,86;1240,29;9,05;93,41;1097,86;333,4;577,8;864,58;0;0;-886,5;100,19
18.08.2025;06:00;35627,04;13518,51;2149,98;5840,1;676,8;9813,62;1189,45;262,49;87,91;1105,42;333,04;580,26;859,87;0;0;-891,53;101,12
18.08.2025;07:00;35603,75;12506,3;2181,98;5930,33;683,14;9710,92;1055,5;1374,33;95,21;1103,11;331,19;584,5;866,24;0;0;-916,61;97,61
18.08.2025;08:00;38878,95;13666,74;3230,61;5799,56;914,75;9725,18;926,06;2461,1;91,43;1077,64;328,98;577,43;864,15;0;0;-888,02;103,34
18.08.2025;09:00;39103,13;13151,06;3510,32;5806,62;957,17;9715,21;932,55;2871,05;94,83;1048,04;326,78;594,76;870,97;0;0;-880,18;103,95
18.08.2025;10:00;38678,87;12892,63;2749,18;5694,74;869,55;9759,1;1023,55;3052,4;95,1;1017,09;331,2;630,47;871,53;0;0;-409,34;101,67
18.08.2025;11:00;38832,07;12722,43;2546,67;5697,61;770,9;9848,04;1187,61;3209,66;96,2;994,46;331,19;639,26;868,57;0;0;-182,77;102,24
18.08.2025;12:00;37619,92;11820,54;2218,76;5535,63;628,14;9822,62;1588,88;3251,3;96;956,61;331,19;612,71;872,23;0;0;-219,98;105,29
18.08.2025;13:00;39510,94;12341,88;2972,58;5544,63;707,02;9831,17;2082,56;3245,17;95,58;925,64;328,99;610,06;865,29;0;0;-142,1;102,47
18.08.2025;14:00;41823,37;12369,6;4796,39;5595,19;833,93;9819,23;2535,84;3165,22;95,39;912,78;331,2;604,94;862,7;0;0;-196,87;97,83
18.08.2025;15:00;43538,19;13080,52;5778,37;5557,4;875,03;9782,36;2916,25;2947,02;96,3;909,99;331,19;603,34;863,86;0;0;-301,34;97,9
18.08.2025;16:00;46192,48;14687,27;6951,33;5519,27;955,07;9755,32;3199,36;2642,06;94,59;910,04;335,6;598,76;878,84;0;0;-438,03;103
18.08.2025;17:00;48832,48;15151,53;9999,07;5593,56;1184,37;9752,71;3348,65;1861,61;95,29;906,81;326,78;591,99;891,61;0;0;-973,25;101,75
18.08.2025;18:00;50331,75;15478,94;12235,98;5607,36;1387,24;9801,02;3280,89;589,34;95,39;940,13;335,6;591,42;880,76;0;0;-996,43;104,11
18.08.2025;19:00;51504,82;15730,95;13594,69;5653,97;1447,59;9815,13;3272,95;36,06;95,89;962,39;333,4;580,17;857,24;0;0;-980,88;105,27
18.08.2025;20:00;52415,97;15910,23;14169,35;5728,2;1565,61;9802,99;3278,49;0,12;94,83;984,52;335,6;569,9;847,43;0;0;-974,43;103,13
18.08.2025;21:00;50873,81;15799,65;12678,93;5755,2;1470,12;9795,85;3380,78;0,01;95,49;1005,91;335,6;578,63;836,02;0;0;-960,05;101,67
18.08.2025;22:00;49136,27;15873,82;10848,22;5793,5;1335,5;9789,92;3423,58;0,01;95,59;1027,83;331,19;579,41;869,09;0;0;-933,24;101,85
18.08.2025;23:00;46940;15744,71;8921,61;5870,89;1261,61;9767,59;3334,15;0,01;94,74;1015,93;331,2;564,26;865,56;0;0;-932,12;99,86
19.08.2025;00:00;44737,05;15537,53;6621,95;5853,23;1138,63;9819,86;3692,41;0,01;93,84;1041,06;331,2;579,78;866,56;0;0;-938,71;99,7
19.08.2025;01:00;42936,17;14639,54;5253,08;5917,35;1112,29;9845,12;4085,43;0,01;93,74;1062,76;326,77;572,03;852,37;0;0;-923,31;98,99
19.08.2025;02:00;41403,44;13646,29;4271,99;5978,84;948,94;9794,22;4655,83;0,01;94,04;1074,78;335,6;574,88;859,21;0;0;-931,13;99,94
19.08.2025;03:00;40223,84;12943,57;3316,09;6019,76;780,44;9742,8;5268,13;0,01;93,64;1090,78;333,39;565,49;873,27;0;0;-903,46;99,93
19.08.2025;04:00;39466,02;11882,14;2999,47;5993,01;760,27;9732,65;5918,89;0,2;92,84;1097,44;335,6;557,55;891,55;0;0;-890,96;95,37
19.08.2025;05:00;38751,97;11298,31;2699,92;5968,9;674,59;9727,05;6209,16;7,48;93,74;1104,56;333,4;558,17;886,01;0;0;-900,43;91,11
19.08.2025;06:00;37370,59;10671,89;1868,86;5977,2;625,07;9734,86;6085,89;243,29;90,24;1110,18;333,4;591,06;857,74;0;0;-911,93;92,84
19.08.2025;07:00;37142,53;10147,65;1770,45;5977,97;609,14;9508,1;5656,63;1242;90,14;1103,74;337,8;613,06;874,66;0;0;-879,75;90,94
19.08.2025;08:00;39724,5;11146,57;2339,76;5975,5;865,83;9726,83;5223,96;2247,38;94,04;1074,97;333,4;599,77;892,61;0;0;-888,27;92,15
19.08.2025;09:00;39710,47;11092,84;2401,73;5977,08;792,03;9718,94;4796,76;2794,77;94,2;988,6;328,98;617,48;887,7;0;0;-873,85;93,21
19.08.2025;10:00;38680,1;9729,56;2704,09;5940,05;724,59;9796,14;4560,92;3009,23;93,88;984,18;306,89;607,22;900,05;0;0;-764,63;87,93
19.08.2025;11:00;38827,43;9712,93;2403,73;5891,33;649,48;9837,54;4585,32;3191,88;94,08;961,26;269,87;624,21;906,62;0;0;-385,15;84,33
19.08.2025;12:00;37348,37;8934,43;1708,28;5865,57;566,06;9666,76;4695,53;3236,63;94,59;932,22;223;611,99;897,27;0;0;-176,25;92,29
19.08.2025;13:00;39214,21;9856,2;2337,53;5907,87;633,89;9718,67;4824,85;3225,9;93,99;915,43;223;615,14;912,51;0;0;-146,63;95,86
19.08.2025;14:00;41568,11;9707,46;4410,22;5940,47;678;9849,84;5220,78;3117,29;93,38;897,77;220,8;611,08;900,93;0;0;-172,36;92,45
19.08.2025;15:00;43215,89;10699,63;4925,44;5889,54;756,02;9832,03;5602,51;2889,64;94,68;886,35;245,08;614,1;910,64;0;0;-226,75;96,98
19.08.2025;16:00;46143,85;12911,16;5648,28;5861,52;790,12;9823,67;6194,84;2491,1;92,69;878,56;280,41;615,32;929,52;0;0;-472,25;98,91
19.08.2025;17:00;48872,3;14569,52;7278,64;5775,61;1023,16;9799,12;6741,64;1658,79;94,38;882,63;314,69;606,38;919,91;0;0;-890,19;98,02
19.08.2025;18:00;50194,61;14831,55;8896,03;5602,18;1279,31;9826,24;7299,44;492,48;93,57;891,27;324,57;621,85;939,03;0;0;-1002,27;99,36
19.08.2025;19:00;51477,54;15324;9612,85;5470,61;1377,52;9797,03;7872,19;30,55;92,37;910,34;333,4;618,99;918,27;0;0;-979,86;99,28
19.08.2025;20:00;52540,43;15585,9;9940,93;5580,74;1428,03;9817,07;8194,91;0,06;93,48;922,02;333,39;610,1;923,96;0;0;-984,52;94,36
19.08.2025;21:00;51062,64;15031,72;9370,71;5561,44;1303,93;9823,69;7902,78;0,01;94,58;955,4;331,19;611,91;936,63;0;0;-952,67;91,32
19.08.2025;22:00;49378,2;14556,83;8541,42;5582,04;1221,49;9820,38;7582,48;0,01;93,89;981,57;333,39;563,7;931,19;0;0;-929,27;99,08
19.08.2025;23:00;47263,61;14177,59;7698,95;5416,45;1075,51;9836,69;7038,89;0,01;92,89;1007,81;331,2;565,57;878,99;0;0;-952,45;95,51
20.08.2025;00:00;45122,13;13536,37;6479,27;5412,41;1038,54;9813,28;6688,95;0,01;93,41;1029,25;331,19;570,18;928,22;0;0;-897,45;98,5
20.08.2025;01:00;43179,99;13129,38;5463,31;5320,07;950,06;9833,31;6327,76;0,01;94,12;1041,09;326,77;550;928,28;0;0;-883,6;99,43
20.08.2025;02:00;41747,01;13015,94;4398,42;5288,42;833,63;9805,42;6213,38;0,01;93,12;1051,23;337,8;568,43;933,69;0;0;-889,87;97,39
20.08.2025;03:00;40527,37;12600,22;3724,55;5296,31;717,07;9799,99;6226,34;0,01;93,52;1061,79;335,6;569,36;927,11;0;0;-911,49;86,99
20.08.2025;04:00;39378,31;11915,91;3325,08;5296,8;672,73;9807,98;6167,04;0,22;92,83;1074,2;333,4;556,25;930,29;0;0;-867,54;73,12
20.08.2025;05:00;39123,95;12086,36;2896,92;5311,52;647,5;9831,37;6179,26;8,88;93,33;1081,02;331,19;557,48;923,99;0;0;-898,1;73,23
20.08.2025;06:00;37900,8;11637,63;1967,75;5302,2;638,78;9815,06;6118,11;244,18;96,23;1088,71;335,6;547,74;927,42;0;0;-893,4;74,79
20.08.2025;07:00;37872,88;10972,75;1967,17;5317,19;608,87;9815,08;5737,94;1277,65;97,03;1069,06;331,2;579,08;924,14;0;0;-898,18;73,9
20.08.2025;08:00;40262,65;11560,3;2923,55;5273,96;740,38;9830,96;5430,43;2328,17;91,93;1043,49;335,6;560,38;922,7;0;0;-854,05;74,85
20.08.2025;09:00;39886,31;11022,01;3176,99;5148,67;748,3;9795,32;5061,36;2823,88;96,16;1015,78;284,16;566,88;931,78;0;0;-862,45;77,47
20.08.2025;10:00;39321,48;10468,88;2814,04;5103,2;705,86;9826,03;4571,7;3115,55;96,24;985,81;331,2;574,05;935,33;0;0;-283,39;76,98
20.08.2025;11:00;39059,82;10481,59;2789,8;5080,9;701,3;9831,99;4180,72;3201,14;95,34;960,18;331,2;577,89;934,68;0;0;-179,86;72,95
20.08.2025;12:00;37442,33;9702,06;2198,27;5137,3;600,01;9843,06;3924,43;3226,23;95,44;943,7;333,4;573,86;931,77;0;0;-140,35;73,15
20.08.2025;13:00;39220,39;10881,15;2786,03;5081,75;642,14;9828,24;3963,05;3208,67;94,44;926,99;335,6;571,71;929,72;0;0;-100,88;71,78
20.08.2025;14:00;41596,11;11693,26;4231,23;5085,73;728,2;9805,96;4224,69;3090,61;93,6;911,51;328,99;561,42;927,57;0;0;-161,71;75,05
20.08.2025;15:00;43425,51;12923,54;4863,33;5081,89;768,18;9796,8;4455,37;2877,69;93,12;891,41;335,6;555,56;929,55;0;0;-220,64;74,11
20.08.2025;16:00;45808,78;14280,34;6295,4;4962,66;807,37;9798,7;4727,9;2504,53;92,82;901,04;328,98;565,98;924,17;0;0;-455,1;73,99
20.08.2025;17:00;48428,83;15363,15;8558,89;4892,12;998,39;9812,77;5146,09;1648,58;92,61;927,3;328,99;564,15;911,47;0;0;-889,08;73,4
20.08.2025;18:00;49725,64;15526,8;10417,12;4831,77;1297,18;9812,07;5370,95;496,62;93,71;941,55;331,2;574,65;910,5;0;0;-953,44;74,96
20.08.2025;19:00;51348,83;15835,28;12002,27;4878,35;1478,96;9816,52;5278,99;29,55;93,32;965,91;335,6;574,07;916,33;0;0;-933,16;76,84
20.08.2025;20:00;52166,37;15948,23;12716,27;4880,01;1647,28;9826,68;5094,91;0,03;93,72;992,25;335,6;564,9;927,11;0;0;-937,45;76,83
20.08.2025;21:00;50877,61;15643,09;12316,41;4797,58;1429,1;9805,5;4783,83;0,01;93,41;1010,6;328,98;566,21;931,54;0;0;-925,06;96,41
20.08.2025;22:00;49331,81;15207,46;11276,9;4814,53;1374,57;9807,11;4691,34;0,01;93,91;1032,96;333,4;574,38;928,15;0;0;-910,75;107,84
20.08.2025;23:00;45789,12;15049,82;9770,08;4777,16;1228,26;8482,13;4392,04;0,01;93,12;1060,96;331,2;532,53;902,42;0;0;-935,87;105,26
21.08.2025;00:00;44782,87;15232,64;7436,19;4799,52;1063,92;9841,1;4245,02;0,01;93,22;1081,97;328,99;575,37;896,63;0;0;-920,09;108,38
21.08.2025;01:00;42897,65;15272,63;5675,46;4778,37;1047,19;9825,55;4090,17;0,01;93,53;1103,41;326,77;572,28;898,61;0;0;-898,34;112,01
21.08.2025;02:00;41196,29;14949,89;4531,43;4774,52;992,37;9824,93;3870,1;0,01;93,84;1118,96;333,4;557,48;914,12;0;0;-876,74;111,98
21.08.2025;03:00;39929,6;14955,48;3767,9;4580,44;897,96;9818,14;3643,85;0,01;93,64;1132,17;333,4;569,53;918,97;0;0;-890,7;108,81
